index,timestamp,location
171,2014-02-03 19:05:29.523108+01,"[41.9094739563685, 12.4876841704427]"
171,2014-02-03 19:27:35.195338+01,"[41.922313454498, 12.5289682093796]"
171,2014-02-03 20:51:20.214934+01,"[41.9115631605895, 12.5045679889657]"
171,2014-02-04 15:33:45.204481+01,"[41.9139920840673, 12.4582314724158]"
171,2014-02-04 16:22:43.259375+01,"[41.9151939087113, 12.4971167441684]"
171,2014-02-04 17:12:14.280352+01,"[41.913176581919, 12.4428367467183]"
171,2014-02-04 18:33:35.646921+01,"[41.8906963698845, 12.4609594054179]"
172,2014-02-01 00:39:21.066719+01,"[41.8979882019259, 12.4866836488422]"
172,2014-02-01 17:07:53.290286+01,"[41.9089926099828, 12.4784734742926]"
172,2014-02-01 18:06:22.88015+01,"[41.9292731803538, 12.461379646328]"
172,2014-02-01 19:21:02.132414+01,"[41.9022860297506, 12.4900566679842]"
172,2014-02-01 19:38:18.248381+01,"[41.8873347164643, 12.4676594481837]"
172,2014-02-02 01:18:05.37145+01,"[41.9043156474579, 12.4943441672708]"
172,2014-02-02 01:44:43.619018+01,"[41.9167112720769, 12.512259998581]"
172,2014-02-03 04:48:17.222599+01,"[41.8974624942733, 12.4698516586375]"
172,2014-02-03 09:39:11.828437+01,"[41.9150785863512, 12.4554619728901]"
172,2014-02-03 09:51:28.908972+01,"[41.911004150826, 12.4951740331915]"
172,2014-02-03 10:58:27.322206+01,"[41.8965551618956, 12.4748154310951]"
172,2014-02-03 11:30:08.146578+01,"[41.9206266828235, 12.4801708416023]"
172,2014-02-03 12:46:25.269248+01,"[41.9055662074203, 12.4987401798219]"
172,2014-02-04 05:46:58.123451+01,"[41.8984431854171, 12.4896862229444]"
172,2014-02-04 06:44:49.738718+01,"[41.9103068620936, 12.4742538763529]"
172,2014-02-04 07:02:08.14594+01,"[41.9183186617883, 12.5004154685175]"
172,2014-02-04 07:59:06.827933+01,"[41.9252505706836, 12.4805483641342]"
172,2014-02-04 08:17:36.37622+01,"[41.9082404225285, 12.4724109728697]"
172,2014-02-04 08:54:39.965411+01,"[41.8921266326012, 12.4696798138497]"
172,2014-02-04 09:21:08.631379+01,"[41.9098118941768, 12.4762424560328]"
172,2014-02-04 13:16:58.479921+01,"[41.9077061865333, 12.4896787575668]"
172,2014-02-04 13:37:11.939529+01,"[41.8838931857936, 12.5176813967148]"
174,2014-02-01 00:27:29.408329+01,"[41.9031514076104, 12.4963670701455]"
174,2014-02-01 18:14:40.486943+01,"[41.9155855796278, 12.5068437385328]"
174,2014-02-01 18:51:40.242249+01,"[41.8972596119655, 12.4880167759354]"
174,2014-02-01 19:06:06.417587+01,"[41.9100206408094, 12.4531616686224]"
174,2014-02-01 22:48:07.051841+01,"[41.9002260142014, 12.454669706283]"
174,2014-02-01 23:46:37.394126+01,"[41.9201094080412, 12.4992736913748]"
174,2014-02-02 01:01:45.032849+01,"[41.9174687284968, 12.5274315731935]"
174,2014-02-04 08:29:12.821581+01,"[41.9044685483623, 12.4938779862965]"
174,2014-02-04 09:09:55.971132+01,"[41.8974385078638, 12.4705960918371]"
174,2014-02-04 10:13:29.690103+01,"[41.8931442047627, 12.4875021363792]"
175,2014-02-01 22:04:42.422312+01,"[41.9228126803128, 12.5020338681245]"
176,2014-02-03 17:21:04.041471+01,"[41.8931328885316, 12.4812523952756]"
176,2014-02-03 18:23:17.82799+01,"[41.9127418755573, 12.4654218914045]"
176,2014-02-03 18:40:47.851994+01,"[41.9028563462394, 12.491932179786]"
176,2014-02-04 01:24:16.018939+01,"[41.8992436072132, 12.4723746455065]"
178,2014-02-01 00:11:29.816633+01,"[41.8993407757776, 12.4739088880024]"
178,2014-02-01 16:51:28.015558+01,"[41.9023915606122, 12.4778964797339]"
178,2014-02-01 18:27:34.771917+01,"[41.8995107726792, 12.4563308330915]"
178,2014-02-01 19:14:41.604008+01,"[41.8957117631675, 12.4764325962391]"
178,2014-02-01 19:35:21.822509+01,"[41.8807382119648, 12.4670466143765]"
178,2014-02-01 20:34:24.493395+01,"[41.9134917051172, 12.4823721148242]"
178,2014-02-01 22:51:09.64038+01,"[41.9257674340158, 12.4734845957787]"
178,2014-02-01 23:36:58.560816+01,"[41.9023657144172, 12.4633622034947]"
178,2014-02-01 23:51:22.759377+01,"[41.8946610002587, 12.493211797843]"
178,2014-02-02 01:17:02.318839+01,"[41.913084097973, 12.4930396270062]"
178,2014-02-02 01:43:32.411407+01,"[41.9293352799234, 12.4729598795503]"
178,2014-02-03 10:08:10.585126+01,"[41.9086388938508, 12.5061634063332]"
178,2014-02-04 05:01:51.19165+01,"[41.9057149711692, 12.4913400138983]"
178,2014-02-04 10:36:48.638382+01,"[41.8969888611756, 12.4852717639098]"
179,2014-02-01 12:01:45.87818+01,"[41.9110480483394, 12.4986506430224]"
179,2014-02-01 14:22:05.27383+01,"[41.9109477703601, 12.4868131551072]"
179,2014-02-02 11:20:55.570894+01,"[41.8962386083723, 12.4648510009455]"
179,2014-02-02 12:53:40.619546+01,"[41.9111420759146, 12.4979130939296]"
179,2014-02-02 13:03:13.177162+01,"[41.9246239381644, 12.4775555020572]"
179,2014-02-03 14:48:15.472868+01,"[41.888780596211, 12.4739860946313]"
179,2014-02-04 11:27:17.013535+01,"[41.9049356021157, 12.4746148462815]"
180,2014-02-01 17:35:33.740466+01,"[41.8961799982935, 12.4829885177314]"
180,2014-02-01 17:48:49.767408+01,"[41.9167501525953, 12.4650338105857]"
180,2014-02-01 18:15:48.163161+01,"[41.9269645074382, 12.4471481703222]"
180,2014-02-02 14:59:13.781301+01,"[41.9052365608513, 12.4880610778928]"
180,2014-02-02 20:35:16.331266+01,"[41.8982677627355, 12.489406876266]"
180,2014-02-03 16:28:53.554118+01,"[41.91269767005, 12.4949518404901]"
180,2014-02-04 17:14:50.254473+01,"[41.897999541834, 12.4724322650582]"
180,2014-02-04 17:25:36.956612+01,"[41.8812467576936, 12.4851965624839]"
180,2014-02-04 19:52:27.604169+01,"[41.9055007584393, 12.495934786275]"
181,2014-02-03 09:39:07.971386+01,"[41.901485507649, 12.4804188919546]"
181,2014-02-03 09:56:08.83475+01,"[41.8984349973057, 12.5040262815482]"
181,2014-02-03 10:30:12.381654+01,"[41.9144809043106, 12.5042111082479]"
181,2014-02-03 13:29:42.771547+01,"[41.8991780329601, 12.4738320650874]"
181,2014-02-04 08:59:24.11371+01,"[41.8968561536284, 12.487258642517]"
181,2014-02-04 09:15:07.940295+01,"[41.9046154270594, 12.4653046608465]"
181,2014-02-04 09:33:53.13115+01,"[41.9019064024723, 12.4950534186165]"
181,2014-02-04 09:54:08.549521+01,"[41.9233962485986, 12.5101013740413]"
181,2014-02-04 12:48:26.308283+01,"[41.897114008085, 12.5194893984909]"
182,2014-02-03 09:01:11.771863+01,"[41.9086433486039, 12.4926451681307]"
182,2014-02-03 13:38:41.619326+01,"[41.9104272339833, 12.5031317204108]"
182,2014-02-03 13:59:55.508572+01,"[41.9247825383221, 12.5214974371165]"
182,2014-02-04 09:25:28.458565+01,"[41.8957780981427, 12.4674286693629]"
182,2014-02-04 09:43:51.224962+01,"[41.9020319643701, 12.4986777960492]"
182,2014-02-04 10:05:36.304231+01,"[41.9002846794566, 12.4797014496612]"
182,2014-02-04 13:41:00.151522+01,"[41.8886168077526, 12.5223599292084]"
182,2014-02-04 13:57:44.439568+01,"[41.9101787519594, 12.4930726039687]"
182,2014-02-04 14:13:12.757763+01,"[41.8918797705653, 12.4802054918449]"
183,2014-02-03 14:16:58.420755+01,"[41.8909721274139, 12.4806171992743]"
183,2014-02-03 15:44:37.951476+01,"[41.8855095652572, 12.5094074483918]"
183,2014-02-03 17:09:47.606506+01,"[41.9118519657894, 12.4659491622927]"
183,2014-02-03 18:11:29.286331+01,"[41.896611342642, 12.464539458154]"
183,2014-02-03 21:07:56.298828+01,"[41.8970715822895, 12.4641210896647]"
183,2014-02-04 15:42:46.627582+01,"[41.9070873356262, 12.5012068509997]"
183,2014-02-04 17:25:23.830277+01,"[41.9021715076084, 12.4813207875739]"
185,2014-02-01 15:03:26.881793+01,"[41.88617703, 12.51533397]"
185,2014-02-01 15:29:19.385851+01,"[41.8938784, 12.48998255]"
185,2014-02-01 20:26:05.76671+01,"[41.88101777, 12.51547219]"
185,2014-02-01 20:46:49.650277+01,"[41.89473275, 12.50251111]"
185,2014-02-02 14:19:05.058189+01,"[41.90738546, 12.49014296]"
185,2014-02-02 14:46:35.174982+01,"[41.89827972, 12.46934754]"
185,2014-02-02 15:51:46.445381+01,"[41.91024706, 12.47577496]"
185,2014-02-02 16:14:01.428741+01,"[41.90023198, 12.45471705]"
185,2014-02-02 16:35:46.673556+01,"[41.88545131, 12.4767441]"
185,2014-02-02 17:00:21.316395+01,"[41.90153698, 12.46946682]"
185,2014-02-03 08:05:07.057042+01,"[41.90308306, 12.48123366]"
185,2014-02-03 08:57:35.286472+01,"[41.91684903, 12.47162102]"
185,2014-02-03 10:36:44.411258+01,"[41.91865022, 12.47711043]"
185,2014-02-03 11:01:17.546365+01,"[41.89527253, 12.49383781]"
185,2014-02-03 12:24:25.27251+01,"[41.88114593, 12.4900511]"
185,2014-02-04 08:13:47.626465+01,"[41.89945764, 12.44368624]"
185,2014-02-04 09:04:27.689718+01,"[41.89005338, 12.49401963]"
185,2014-02-04 09:48:12.722434+01,"[41.91416232, 12.49380677]"
185,2014-02-04 10:10:21.388156+01,"[41.92137451, 12.51773199]"
185,2014-02-04 10:30:31.303064+01,"[41.9189558, 12.49926402]"
185,2014-02-04 10:54:35.898396+01,"[41.89771361, 12.48849488]"
185,2014-02-04 13:28:05.273889+01,"[41.91872385, 12.47831903]"
186,2014-02-03 19:41:20.703888+01,"[41.9222096537723, 12.4723804324093]"
186,2014-02-03 20:25:46.084521+01,"[41.9061216631347, 12.4898062058736]"
186,2014-02-03 21:00:46.201226+01,"[41.8977163135232, 12.4692558822276]"
186,2014-02-04 15:13:01.185819+01,"[41.9041335438962, 12.4727559515153]"
187,2014-02-01 00:34:30.815888+01,"[41.9186883333333, 12.4702916666667]"
187,2014-02-01 17:12:57.492616+01,"[41.9059583333333, 12.4701933333333]"
187,2014-02-01 18:12:57.464199+01,"[41.8892216666667, 12.5139883333333]"
187,2014-02-01 22:15:32.402223+01,"[41.9210266666667, 12.517545]"
187,2014-02-01 23:49:40.678703+01,"[41.892055, 12.4774766666667]"
187,2014-02-03 07:41:26.498692+01,"[41.891665, 12.509675]"
187,2014-02-03 09:14:34.586287+01,"[41.899745, 12.4662333333333]"
187,2014-02-04 08:10:49.771976+01,"[41.91035, 12.4548016666667]"
187,2014-02-04 08:22:04.766887+01,"[41.9090466666667, 12.4867766666667]"
187,2014-02-04 09:39:07.555593+01,"[41.9027066666667, 12.4958383333333]"
187,2014-02-04 10:41:09.466974+01,"[41.8876416666667, 12.5022433333333]"
187,2014-02-04 13:12:58.473552+01,"[41.9023216666667, 12.4837483333333]"
188,2014-02-01 00:09:36.44454+01,"[41.8960130609026, 12.4783783125986]"
188,2014-02-01 00:32:06.914029+01,"[41.911519624436, 12.4920534991573]"
188,2014-02-01 00:50:33.037412+01,"[41.9246555251956, 12.4787899901388]"
188,2014-02-01 01:17:02.499143+01,"[41.8931867064286, 12.5097034329405]"
188,2014-02-01 22:44:34.658893+01,"[41.9038013679023, 12.4846853307339]"
188,2014-02-02 00:02:05.073683+01,"[41.9036779235538, 12.4961027838749]"
188,2014-02-02 00:37:13.100408+01,"[41.8868674829998, 12.4609786630315]"
188,2014-02-02 01:02:37.70104+01,"[41.9092908246974, 12.4762152483856]"
188,2014-02-02 02:14:52.719689+01,"[41.903657309444, 12.4950802452675]"
188,2014-02-02 02:29:22.37921+01,"[41.8801493501883, 12.5158154816294]"
188,2014-02-03 11:53:50.896588+01,"[41.9022588832041, 12.4832981782795]"
188,2014-02-03 13:48:13.525738+01,"[41.8879920443498, 12.5078125992608]"
188,2014-02-03 14:27:10.909829+01,"[41.8891216273319, 12.5035270997679]"
188,2014-02-04 12:25:10.158423+01,"[41.9051799330757, 12.4982182396015]"
188,2014-02-04 13:33:11.166607+01,"[41.9080972271334, 12.5286748682251]"
190,2014-02-01 14:38:11.862073+01,"[41.89905892924, 12.4811336257242]"
190,2014-02-01 15:53:40.365033+01,"[41.9001195086274, 12.4738240511645]"
190,2014-02-01 17:29:18.654991+01,"[41.921119068025, 12.4922002965554]"
190,2014-02-01 18:05:10.515679+01,"[41.909751458541, 12.475238065467]"
190,2014-02-01 18:15:28.903885+01,"[41.9191586192743, 12.4497790679606]"
190,2014-02-01 18:31:59.588162+01,"[41.9060062434158, 12.4593771304375]"
190,2014-02-01 18:53:30.923755+01,"[41.9084869315626, 12.4855118942302]"
190,2014-02-01 20:33:42.382048+01,"[41.8942514094497, 12.4813240974549]"
190,2014-02-01 21:21:15.336168+01,"[41.9095679917405, 12.4777634980685]"
190,2014-02-01 22:12:40.981787+01,"[41.9232917680981, 12.4683768836626]"
190,2014-02-01 22:28:19.12813+01,"[41.9006136819462, 12.4725470718198]"
190,2014-02-01 23:10:33.19243+01,"[41.890544730027, 12.5071666321727]"
190,2014-02-02 20:46:46.297784+01,"[41.8845558202837, 12.4757977176091]"
190,2014-02-03 07:18:42.360116+01,"[41.9075261923972, 12.4904006393997]"
190,2014-02-03 08:55:04.722797+01,"[41.9106551671924, 12.4772641529239]"
190,2014-02-03 11:42:04.782522+01,"[41.9241478724636, 12.4645288011286]"
190,2014-02-03 12:37:06.31548+01,"[41.9010618643526, 12.4721019201341]"
190,2014-02-04 05:59:13.137728+01,"[41.907486964249, 12.4901988746567]"
191,2014-02-01 00:30:59.622788+01,"[41.8959483848226, 12.4779273104357]"
191,2014-02-03 18:42:27.160791+01,"[41.8821536103452, 12.4838532672302]"
191,2014-02-03 23:11:18.509765+01,"[41.9040533496166, 12.5020223578539]"
191,2014-02-04 18:02:08.166442+01,"[41.9000082853694, 12.4575551010083]"
191,2014-02-04 18:35:15.447217+01,"[41.9010917249766, 12.4939629630775]"
191,2014-02-04 19:04:54.832122+01,"[41.8841628716881, 12.4886272756528]"
192,2014-02-03 17:11:20.604769+01,"[41.9103294, 12.49408237]"
192,2014-02-03 17:24:36.768225+01,"[41.89321189, 12.48764918]"
192,2014-02-04 17:38:00.589363+01,"[41.90967393, 12.50107843]"
192,2014-02-04 17:48:55.447142+01,"[41.90490553, 12.47329214]"
192,2014-02-04 18:08:40.971312+01,"[41.89549599, 12.44834563]"
192,2014-02-04 19:12:43.90746+01,"[41.88483454, 12.49594526]"
192,2014-02-04 19:45:44.587674+01,"[41.90129481, 12.48038929]"
193,2014-02-01 02:33:15.311457+01,"[41.8912578597996, 12.5226666722223]"
193,2014-02-01 02:43:14.924473+01,"[41.8969328759624, 12.4725724304869]"
193,2014-02-01 02:57:29.919982+01,"[41.8902716074209, 12.5273263074582]"
193,2014-02-01 03:20:30.337204+01,"[41.89487228066, 12.4936000164237]"
193,2014-02-01 04:18:25.663434+01,"[41.9024774331614, 12.4714760147776]"
193,2014-02-01 05:27:56.130605+01,"[41.8965865660009, 12.4818409513615]"
193,2014-02-03 22:26:10.160036+01,"[41.8951223192729, 12.4981019588188]"
193,2014-02-03 22:41:20.170236+01,"[41.8922324617817, 12.4697213003621]"
193,2014-02-03 22:50:45.702416+01,"[41.9063532173926, 12.4737217705298]"
193,2014-02-03 23:18:41.772178+01,"[41.8938228043294, 12.4677400852791]"
193,2014-02-03 23:40:12.964945+01,"[41.8965561171862, 12.4950881584982]"
193,2014-02-04 00:41:27.46903+01,"[41.8920818936518, 12.4698470265312]"
193,2014-02-04 01:06:56.223598+01,"[41.8910073596652, 12.4932404559478]"
193,2014-02-04 01:37:19.053115+01,"[41.9279210422759, 12.524828491051]"
194,2014-02-03 12:55:19.595661+01,"[41.8981392971535, 12.4683699239194]"
194,2014-02-03 14:47:12.042147+01,"[41.9061269393172, 12.4898477297442]"
194,2014-02-03 15:57:40.248098+01,"[41.8979072528496, 12.4690231736748]"
194,2014-02-03 18:50:17.185365+01,"[41.8876536763904, 12.4827338417308]"
194,2014-02-03 19:25:48.110263+01,"[41.9011357587531, 12.5002477099248]"
194,2014-02-03 19:49:39.155646+01,"[41.9154187739399, 12.5204046539615]"
194,2014-02-03 20:30:53.56438+01,"[41.8938516096713, 12.5076165970028]"
194,2014-02-04 14:01:55.456769+01,"[41.910897539592, 12.4961412598944]"
194,2014-02-04 14:35:52.47076+01,"[41.9135990216014, 12.4742554355496]"
194,2014-02-04 15:28:29.906584+01,"[41.8939637061912, 12.4874542285944]"
194,2014-02-04 17:22:45.219032+01,"[41.9108420089238, 12.4974496139131]"
194,2014-02-04 19:01:51.218993+01,"[41.9041094207356, 12.5018649363004]"
194,2014-02-04 19:14:05.60316+01,"[41.8801850699587, 12.490147976979]"
194,2014-02-04 19:56:04.77771+01,"[41.9054934828628, 12.5042992141866]"
195,2014-02-03 11:39:50.345867+01,"[41.9002696988303, 12.456341968598]"
195,2014-02-03 14:08:19.770567+01,"[41.9084487750264, 12.5027951064183]"
195,2014-02-04 08:50:55.329389+01,"[41.9025224165043, 12.486131402099]"
195,2014-02-04 09:32:56.323723+01,"[41.8931891720811, 12.47519813059]"
195,2014-02-04 10:24:31.034413+01,"[41.9220184325413, 12.5012957851747]"
195,2014-02-04 10:46:16.038956+01,"[41.9085540472054, 12.4889442743216]"
195,2014-02-04 13:31:23.199778+01,"[41.8995752799383, 12.4612386344862]"
195,2014-02-04 14:12:00.946017+01,"[41.8943512907265, 12.4920695517232]"
195,2014-02-04 14:28:47.031725+01,"[41.9110718761268, 12.5041280430281]"
196,2014-02-01 00:20:29.927422+01,"[41.9102952208255, 12.4757121374139]"
196,2014-02-01 00:44:00.339515+01,"[41.8906761790272, 12.4717901512827]"
196,2014-02-01 02:22:57.735755+01,"[41.8940086444498, 12.4442273029381]"
196,2014-02-03 16:17:50.669966+01,"[41.900624016873, 12.4805693580551]"
196,2014-02-03 17:38:36.918535+01,"[41.9083108947605, 12.4932993848274]"
196,2014-02-04 16:29:06.014947+01,"[41.9028624451409, 12.485354759528]"
197,2014-02-01 00:27:54.208075+01,"[41.9010372804343, 12.4664393595087]"
197,2014-02-01 00:50:39.334245+01,"[41.9146016417169, 12.5043359399756]"
197,2014-02-01 23:27:52.6442+01,"[41.8978285581147, 12.4887320904413]"
197,2014-02-01 23:44:25.704874+01,"[41.9098140962686, 12.4735807913543]"
197,2014-02-03 11:21:00.098089+01,"[41.8990830531229, 12.4867582483883]"
197,2014-02-03 11:32:15.117203+01,"[41.9183685109031, 12.4733926222934]"
197,2014-02-03 12:14:48.99784+01,"[41.927419766728, 12.4694699183029]"
197,2014-02-03 12:53:26.996455+01,"[41.9086559930898, 12.4721158479738]"
197,2014-02-03 13:08:57.215297+01,"[41.8939560826107, 12.4816568053583]"
197,2014-02-04 07:53:24.904983+01,"[41.8853164959695, 12.4893173215051]"
197,2014-02-04 09:20:10.409419+01,"[41.8997308501592, 12.4917126425361]"
197,2014-02-04 11:39:00.766499+01,"[41.9036080463455, 12.487850010186]"
197,2014-02-04 12:20:15.751578+01,"[41.9212050660351, 12.5002449579743]"
197,2014-02-04 13:10:37.205707+01,"[41.8994220565642, 12.4873315907588]"
197,2014-02-04 14:19:23.673845+01,"[41.8991838642641, 12.4627208232105]"
197,2014-02-04 14:52:44.346896+01,"[41.9288490417506, 12.4827814823205]"
198,2014-02-02 18:16:37.864457+01,"[41.8876515989136, 12.4813431540241]"
198,2014-02-02 18:45:00.471135+01,"[41.9036778552215, 12.4888216526763]"
198,2014-02-02 18:55:46.489697+01,"[41.9292783785102, 12.4880010181942]"
198,2014-02-02 19:46:36.28455+01,"[41.9047176319813, 12.4803364563822]"
198,2014-02-02 20:45:35.059967+01,"[41.9054422533135, 12.4920529208294]"
198,2014-02-02 23:15:46.917822+01,"[41.9051066966504, 12.4607363980033]"
198,2014-02-03 00:19:21.969332+01,"[41.8952580421285, 12.5000960189809]"
198,2014-02-03 21:12:48.445455+01,"[41.9227245085695, 12.5264325939909]"
198,2014-02-03 21:23:07.099015+01,"[41.9166571036407, 12.5019417195628]"
198,2014-02-03 23:23:13.837182+01,"[41.9084931994515, 12.4965903927978]"
198,2014-02-03 23:35:30.253266+01,"[41.8891200910179, 12.4739208073698]"
198,2014-02-04 00:48:27.714576+01,"[41.8908712322598, 12.5247059800495]"
198,2014-02-04 15:56:09.827567+01,"[41.8966318404562, 12.4744918333622]"
198,2014-02-04 16:14:48.99051+01,"[41.9185106451494, 12.4718296145627]"
199,2014-02-03 01:11:44.910631+01,"[41.8941883323714, 12.5061488896608]"
199,2014-02-03 17:22:17.692101+01,"[41.9140419596806, 12.5206500850618]"
199,2014-02-04 00:36:05.169686+01,"[41.907533663325, 12.5133047718555]"
199,2014-02-04 17:08:01.376489+01,"[41.9199142791331, 12.4978773761541]"
199,2014-02-04 18:44:47.989366+01,"[41.898579527624, 12.4812938645482]"
200,2014-02-03 04:08:07.517789+01,"[41.9246791897919, 12.4765259251391]"
200,2014-02-03 23:57:52.032014+01,"[41.9088211979937, 12.4843938410152]"
202,2014-02-02 19:06:40.702693+01,"[41.897147902829, 12.4869177060409]"
202,2014-02-02 23:20:12.597706+01,"[41.8992647393342, 12.4668843906636]"
202,2014-02-03 16:45:13.650495+01,"[41.9025973178942, 12.4847449594935]"
202,2014-02-03 18:20:23.866317+01,"[41.9010098526617, 12.4631355885738]"
202,2014-02-03 20:56:34.40229+01,"[41.9132558240552, 12.5196883467467]"
202,2014-02-04 00:37:00.686607+01,"[41.9190362216273, 12.4739243861705]"
202,2014-02-04 17:29:31.727032+01,"[41.8903725164447, 12.5118069220812]"
202,2014-02-04 18:54:19.057658+01,"[41.9006019791746, 12.5000638003797]"
202,2014-02-04 19:25:30.699562+01,"[41.9100712237962, 12.4794073739814]"
203,2014-02-02 22:51:56.83993+01,"[41.8960213443229, 12.4946902529659]"
203,2014-02-02 23:06:49.683797+01,"[41.8963779701765, 12.4751784790017]"
203,2014-02-02 23:40:04.760712+01,"[41.9230887798371, 12.4720780291539]"
203,2014-02-03 01:48:11.833596+01,"[41.9188394720331, 12.4767118295514]"
203,2014-02-03 04:54:36.512615+01,"[41.8836217974918, 12.517199055878]"
203,2014-02-03 21:18:25.681618+01,"[41.9037551182679, 12.4586813016741]"
203,2014-02-03 21:30:25.263495+01,"[41.9108013614845, 12.4923207413187]"
203,2014-02-03 21:58:48.453571+01,"[41.920116186438, 12.4992626286573]"
203,2014-02-03 23:50:59.431446+01,"[41.9087868063537, 12.4594610150603]"
203,2014-02-04 00:02:57.818752+01,"[41.8959748419296, 12.4786036120952]"
203,2014-02-04 00:16:57.147475+01,"[41.9139541166962, 12.4718648493612]"
203,2014-02-04 00:26:41.777848+01,"[41.9159845041279, 12.5063851094544]"
203,2014-02-04 00:47:32.01628+01,"[41.8902006433384, 12.51477339714]"
203,2014-02-04 00:58:16.456837+01,"[41.8948079951802, 12.4845405639415]"
203,2014-02-04 01:32:15.880196+01,"[41.9028661654253, 12.50343991985]"
203,2014-02-04 02:14:29.498059+01,"[41.9095845694091, 12.4762681890475]"
203,2014-02-04 02:24:30.2599+01,"[41.8884831577459, 12.4901819537866]"
204,2014-02-03 14:57:05.496114+01,"[41.9107973589016, 12.4921492989146]"
204,2014-02-03 15:08:57.124927+01,"[41.8843829327877, 12.484993322463]"
204,2014-02-03 15:59:35.561016+01,"[41.9010758295543, 12.4750599923429]"
204,2014-02-03 16:22:25.255079+01,"[41.9204332229479, 12.4798038762101]"
204,2014-02-03 16:54:48.779461+01,"[41.9074836680288, 12.4896850983187]"
204,2014-02-03 17:54:30.660406+01,"[41.8909119338911, 12.4421867782179]"
204,2014-02-03 20:08:29.638704+01,"[41.917299241952, 12.4717027676734]"
204,2014-02-04 14:58:33.801883+01,"[41.9200663484386, 12.4912265014215]"
204,2014-02-04 15:59:08.218873+01,"[41.8869834051759, 12.4803987343241]"
205,2014-02-04 16:46:14.664799+01,"[41.9045488445131, 12.4678418364925]"
205,2014-02-04 17:17:09.737917+01,"[41.8960921216458, 12.4832969659058]"
205,2014-02-04 18:09:28.708806+01,"[41.9081939612058, 12.5002348134324]"
205,2014-02-04 18:55:11.958363+01,"[41.9240453054082, 12.5206758682456]"
206,2014-02-03 16:18:00.916712+01,"[41.9062604842263, 12.4900824436875]"
206,2014-02-03 17:20:21.993447+01,"[41.9203434475572, 12.5002989337617]"
206,2014-02-04 14:46:05.12116+01,"[41.9073778464032, 12.4547784925334]"
206,2014-02-04 16:37:00.83311+01,"[41.9206818173307, 12.4807651720099]"
206,2014-02-04 18:47:41.079839+01,"[41.9075593055798, 12.4902731172088]"
209,2014-02-03 16:15:47.104461+01,"[41.8929007428965, 12.4711011364676]"
209,2014-02-03 17:01:22.112179+01,"[41.9178021058737, 12.4717664996421]"
209,2014-02-03 18:10:10.406885+01,"[41.9197044787388, 12.4714769739358]"
209,2014-02-03 21:12:04.702215+01,"[41.8974608423618, 12.4818436047381]"
209,2014-02-03 21:27:04.463009+01,"[41.9088596736657, 12.5073681032792]"
209,2014-02-03 23:31:09.564042+01,"[41.8977671252712, 12.4408410043248]"
209,2014-02-04 16:55:07.745321+01,"[41.9025497396588, 12.4914258564308]"
209,2014-02-04 17:59:57.127489+01,"[41.8860098857393, 12.4837364115777]"
210,2014-02-04 14:39:53.526095+01,"[41.9077673995333, 12.5047869854495]"
210,2014-02-04 16:07:33.574086+01,"[41.9103685153207, 12.5171924526164]"
210,2014-02-04 16:28:12.999931+01,"[41.9202125328427, 12.497639565265]"
210,2014-02-04 17:16:45.937843+01,"[41.8995560352978, 12.481010439681]"
210,2014-02-04 17:31:12.109243+01,"[41.901221657779, 12.507873187119]"
210,2014-02-04 18:34:02.084389+01,"[41.9044950746396, 12.4973381784975]"
210,2014-02-04 19:19:40.558425+01,"[41.9248522607022, 12.4837991179684]"
212,2014-02-03 22:12:07.64874+01,"[41.9189609483969, 12.5269927481939]"
213,2014-02-01 18:53:42.781903+01,"[41.8972134960886, 12.486912041486]"
213,2014-02-01 20:48:53.056556+01,"[41.9084923435875, 12.4483309059752]"
213,2014-02-01 23:18:50.669119+01,"[41.8918353708898, 12.4748254916623]"
213,2014-02-02 13:56:41.047495+01,"[41.8860179975918, 12.5093746113004]"
213,2014-02-02 14:27:41.200174+01,"[41.9104284223796, 12.475463653916]"
213,2014-02-02 18:13:07.539334+01,"[41.883750812725, 12.4875746727001]"
213,2014-02-02 20:55:47.001473+01,"[41.9048537237286, 12.4833337787251]"
213,2014-02-03 14:13:08.434263+01,"[41.9171789868468, 12.493398864692]"
213,2014-02-04 13:17:14.891078+01,"[41.8967335423318, 12.4743438064205]"
213,2014-02-04 13:46:07.913922+01,"[41.9201178326259, 12.4713544016442]"
214,2014-02-01 10:30:35.229584+01,"[41.8960717373438, 12.5077490349913]"
214,2014-02-02 13:18:50.633056+01,"[41.9148817057485, 12.4695144704216]"
214,2014-02-02 13:31:05.631345+01,"[41.9016500255219, 12.4809978461364]"
214,2014-02-02 13:45:05.65466+01,"[41.8924595840504, 12.5081405538632]"
215,2014-02-03 20:43:50.72945+01,"[41.9057008810119, 12.4628850722003]"
220,2014-02-02 17:52:33.759557+01,"[41.9058396094012, 12.4884991317721]"
220,2014-02-02 19:09:11.24746+01,"[41.9108557892967, 12.4960839424904]"
220,2014-02-02 21:07:02.521478+01,"[41.9105706541925, 12.5094809957738]"
220,2014-02-02 22:12:35.878335+01,"[41.9025887916943, 12.4849175409108]"
220,2014-02-02 23:24:18.45901+01,"[41.9060596993613, 12.5052210840581]"
220,2014-02-02 23:34:18.395732+01,"[41.8985075458729, 12.4739739865134]"
220,2014-02-02 23:44:18.431915+01,"[41.9259666200289, 12.4709645651921]"
